step,tl_id,lane_id,queue_length
145,0,1i_0,2
146,0,4i_0,0
146,0,3i_0,0
146,0,2i_0,1
146,0,1i_0,2
147,0,4i_0,0
147,0,3i_0,0
147,0,2i_0,1
147,0,1i_0,2
148,0,4i_0,0
148,0,3i_0,0
148,0,2i_0,1
148,0,1i_0,2
149,0,4i_0,0
149,0,3i_0,0
149,0,2i_0,1
149,0,1i_0,2
150,0,4i_0,0
150,0,3i_0,0
150,0,2i_0,1
150,0,1i_0,2
151,0,4i_0,0
151,0,3i_0,0
151,0,2i_0,0
151,0,1i_0,1
152,0,4i_0,0
152,0,3i_0,0
152,0,2i_0,0
152,0,1i_0,1
153,0,4i_0,0
153,0,3i_0,1
153,0,2i_0,0
153,0,1i_0,1
154,0,4i_0,0
154,0,3i_0,1
154,0,2i_0,0
154,0,1i_0,0
155,0,4i_0,0
155,0,3i_0,1
155,0,2i_0,0
155,0,1i_0,0
156,0,4i_0,0
156,0,3i_0,1
156,0,2i_0,0
156,0,1i_0,0
157,0,4i_0,0
157,0,3i_0,1
157,0,2i_0,0
157,0,1i_0,0
158,0,4i_0,0
158,0,3i_0,1
158,0,2i_0,0
158,0,1i_0,0
159,0,4i_0,0
159,0,3i_0,1
159,0,2i_0,0
159,0,1i_0,0
160,0,4i_0,0
160,0,3i_0,1
160,0,2i_0,0
160,0,1i_0,0
161,0,4i_0,0
161,0,3i_0,1
161,0,2i_0,0
161,0,1i_0,0
162,0,4i_0,0
162,0,3i_0,1
162,0,2i_0,0
162,0,1i_0,0
163,0,4i_0,0
163,0,3i_0,1
163,0,2i_0,0
163,0,1i_0,0
164,0,4i_0,0
164,0,3i_0,1
164,0,2i_0,0
164,0,1i_0,0
165,0,4i_0,0
165,0,3i_0,1
165,0,2i_0,0
165,0,1i_0,0
166,0,4i_0,0
166,0,3i_0,1
166,0,2i_0,0
166,0,1i_0,0
167,0,4i_0,0
167,0,3i_0,1
167,0,2i_0,0
167,0,1i_0,0
168,0,4i_0,0
168,0,3i_0,1
168,0,2i_0,0
168,0,1i_0,0
169,0,4i_0,0
169,0,3i_0,1
169,0,2i_0,0
169,0,1i_0,0
170,0,4i_0,0
170,0,3i_0,1
170,0,2i_0,0
170,0,1i_0,0
171,0,4i_0,0
171,0,3i_0,1
171,0,2i_0,0
171,0,1i_0,0
172,0,4i_0,0
172,0,3i_0,1
172,0,2i_0,0
172,0,1i_0,0
173,0,4i_0,0
173,0,3i_0,1
173,0,2i_0,0
173,0,1i_0,0
174,0,4i_0,0
174,0,3i_0,1
174,0,2i_0,0
174,0,1i_0,0
175,0,4i_0,1
175,0,3i_0,1
175,0,2i_0,0
175,0,1i_0,0
176,0,4i_0,1
176,0,3i_0,1
176,0,2i_0,0
176,0,1i_0,0
177,0,4i_0,1
177,0,3i_0,1
177,0,2i_0,0
177,0,1i_0,0
178,0,4i_0,1
178,0,3i_0,1
178,0,2i_0,0
178,0,1i_0,0
179,0,4i_0,1
179,0,3i_0,1
179,0,2i_0,0
179,0,1i_0,0
180,0,4i_0,1
180,0,3i_0,1
180,0,2i_0,0
180,0,1i_0,0
181,0,4i_0,1
181,0,3i_0,1
181,0,2i_0,0
181,0,1i_0,0
182,0,4i_0,1
182,0,3i_0,2
182,0,2i_0,0
182,0,1i_0,0
183,0,4i_0,1
183,0,3i_0,2
183,0,2i_0,0
183,0,1i_0,0
184,0,4i_0,1
184,0,3i_0,2
184,0,2i_0,0
184,0,1i_0,0
185,0,4i_0,1
185,0,3i_0,2
185,0,2i_0,0
185,0,1i_0,0
186,0,4i_0,1
186,0,3i_0,2
186,0,2i_0,0
186,0,1i_0,0
187,0,4i_0,1
187,0,3i_0,2
187,0,2i_0,0
187,0,1i_0,0
188,0,4i_0,1
188,0,3i_0,2
188,0,2i_0,0
188,0,1i_0,0
189,0,4i_0,1
189,0,3i_0,2
189,0,2i_0,0
189,0,1i_0,0
190,0,4i_0,1
190,0,3i_0,2
190,0,2i_0,0
190,0,1i_0,0
191,0,4i_0,1
191,0,3i_0,2
191,0,2i_0,0
191,0,1i_0,0
192,0,4i_0,1
192,0,3i_0,2
192,0,2i_0,0
192,0,1i_0,0
193,0,4i_0,1
193,0,3i_0,2
193,0,2i_0,0
193,0,1i_0,0
194,0,4i_0,1
194,0,3i_0,2
194,0,2i_0,0
194,0,1i_0,0
195,0,4i_0,2
195,0,3i_0,2
195,0,2i_0,0
195,0,1i_0,0
196,0,4i_0,2
196,0,3i_0,2
196,0,2i_0,0
196,0,1i_0,0
197,0,4i_0,2
197,0,3i_0,2
197,0,2i_0,0
197,0,1i_0,0
198,0,4i_0,2
198,0,3i_0,2
198,0,2i_0,0
198,0,1i_0,0
199,0,4i_0,2
199,0,3i_0,2
199,0,2i_0,0
199,0,1i_0,0
200,0,4i_0,2
200,0,3i_0,2
200,0,2i_0,0
200,0,1i_0,0
201,0,4i_0,2
201,0,3i_0,2
201,0,2i_0,0
201,0,1i_0,0
202,0,4i_0,2
202,0,3i_0,2
202,0,2i_0,0
202,0,1i_0,0
203,0,4i_0,2
203,0,3i_0,2
203,0,2i_0,0
203,0,1i_0,0
204,0,4i_0,2
204,0,3i_0,2
204,0,2i_0,0
204,0,1i_0,0
205,0,4i_0,2
205,0,3i_0,2
205,0,2i_0,0
205,0,1i_0,0
206,0,4i_0,2
206,0,3i_0,2
206,0,2i_0,0
206,0,1i_0,0
207,0,4i_0,2
207,0,3i_0,2
207,0,2i_0,0
207,0,1i_0,0
208,0,4i_0,2
208,0,3i_0,2
208,0,2i_0,0
208,0,1i_0,0
209,0,4i_0,2
209,0,3i_0,2
209,0,2i_0,0
209,0,1i_0,0
210,0,4i_0,2
210,0,3i_0,2
210,0,2i_0,0
210,0,1i_0,0
211,0,4i_0,2
211,0,3i_0,2
211,0,2i_0,0
211,0,1i_0,0
212,0,4i_0,2
212,0,3i_0,2
212,0,2i_0,0
212,0,1i_0,0
213,0,4i_0,2
213,0,3i_0,2
213,0,2i_0,0
213,0,1i_0,0
214,0,4i_0,2
214,0,3i_0,2
214,0,2i_0,0
214,0,1i_0,0
215,0,4i_0,2
215,0,3i_0,2
215,0,2i_0,0
215,0,1i_0,0
216,0,4i_0,2
216,0,3i_0,2
216,0,2i_0,0
216,0,1i_0,0
217,0,4i_0,2
217,0,3i_0,2
217,0,2i_0,0
217,0,1i_0,0
218,0,4i_0,2
218,0,3i_0,2
218,0,2i_0,0
218,0,1i_0,0
219,0,4i_0,2
219,0,3i_0,2
219,0,2i_0,0
219,0,1i_0,0
220,0,4i_0,2
220,0,3i_0,2
220,0,2i_0,0
220,0,1i_0,0
221,0,4i_0,2
221,0,3i_0,2
221,0,2i_0,0
221,0,1i_0,0
222,0,4i_0,2
222,0,3i_0,2
222,0,2i_0,0
222,0,1i_0,0
223,0,4i_0,2
223,0,3i_0,2
223,0,2i_0,0
223,0,1i_0,0
224,0,4i_0,2
224,0,3i_0,2
224,0,2i_0,0
224,0,1i_0,0
225,0,4i_0,2
225,0,3i_0,2
225,0,2i_0,0
225,0,1i_0,0
226,0,4i_0,2
226,0,3i_0,2
226,0,2i_0,0
226,0,1i_0,0
227,0,4i_0,2
227,0,3i_0,2
227,0,2i_0,0
227,0,1i_0,0
228,0,4i_0,1
228,0,3i_0,1
228,0,2i_0,0
228,0,1i_0,0
229,0,4i_0,1
229,0,3i_0,1
229,0,2i_0,0
229,0,1i_0,0
230,0,4i_0,1
230,0,3i_0,1
230,0,2i_0,0
230,0,1i_0,0
231,0,4i_0,0
231,0,3i_0,0
231,0,2i_0,0
231,0,1i_0,1
232,0,4i_0,0
232,0,3i_0,0
232,0,2i_0,0
232,0,1i_0,1
233,0,4i_0,0
233,0,3i_0,0
233,0,2i_0,0
233,0,1i_0,1
234,0,4i_0,0
234,0,3i_0,0
234,0,2i_0,0
234,0,1i_0,1
235,0,4i_0,0
235,0,3i_0,0
235,0,2i_0,0
235,0,1i_0,1
236,0,4i_0,0
236,0,3i_0,0
236,0,2i_0,0
236,0,1i_0,1
237,0,4i_0,0
237,0,3i_0,0
237,0,2i_0,0
237,0,1i_0,1
238,0,4i_0,0
238,0,3i_0,0
238,0,2i_0,0
238,0,1i_0,1
239,0,4i_0,0
239,0,3i_0,0
239,0,2i_0,0
239,0,1i_0,1
240,0,4i_0,0
240,0,3i_0,0
240,0,2i_0,0
240,0,1i_0,1
241,0,4i_0,0
241,0,3i_0,0
241,0,2i_0,0
241,0,1i_0,1
242,0,4i_0,0
242,0,3i_0,0
242,0,2i_0,0
242,0,1i_0,1
243,0,4i_0,0
243,0,3i_0,0
243,0,2i_0,0
243,0,1i_0,1
244,0,4i_0,0
244,0,3i_0,0
244,0,2i_0,0
244,0,1i_0,2
245,0,4i_0,0
245,0,3i_0,0
245,0,2i_0,0
245,0,1i_0,1
246,0,4i_0,0
246,0,3i_0,0
246,0,2i_0,0
246,0,1i_0,1
247,0,4i_0,0
247,0,3i_0,0
247,0,2i_0,0
247,0,1i_0,1
248,0,4i_0,0
248,0,3i_0,0
248,0,2i_0,0
248,0,1i_0,1
249,0,4i_0,0
249,0,3i_0,0
249,0,2i_0,1
249,0,1i_0,1
250,0,4i_0,0
250,0,3i_0,0
250,0,2i_0,1
250,0,1i_0,1
251,0,4i_0,0
251,0,3i_0,0
251,0,2i_0,1
251,0,1i_0,1
252,0,4i_0,0
252,0,3i_0,0
252,0,2i_0,1
252,0,1i_0,1
253,0,4i_0,0
253,0,3i_0,0
253,0,2i_0,1
253,0,1i_0,1
254,0,4i_0,0
254,0,3i_0,0
254,0,2i_0,1
254,0,1i_0,1
255,0,4i_0,0
255,0,3i_0,0
255,0,2i_0,1
255,0,1i_0,1
256,0,4i_0,0
256,0,3i_0,0
256,0,2i_0,1
256,0,1i_0,1
257,0,4i_0,0
257,0,3i_0,0
257,0,2i_0,1
257,0,1i_0,1
258,0,4i_0,0
258,0,3i_0,0
258,0,2i_0,1
258,0,1i_0,1
259,0,4i_0,0
259,0,3i_0,0
259,0,2i_0,1
259,0,1i_0,1
260,0,4i_0,0
260,0,3i_0,0
260,0,2i_0,1
260,0,1i_0,1
261,0,4i_0,0
261,0,3i_0,0
261,0,2i_0,1
261,0,1i_0,2
262,0,4i_0,0
262,0,3i_0,0
262,0,2i_0,1
262,0,1i_0,2
263,0,4i_0,0
263,0,3i_0,0
263,0,2i_0,1
263,0,1i_0,2
264,0,4i_0,0
264,0,3i_0,0
264,0,2i_0,1
264,0,1i_0,2
265,0,4i_0,0
265,0,3i_0,0
265,0,2i_0,1
265,0,1i_0,2
266,0,4i_0,0
266,0,3i_0,0
266,0,2i_0,1
266,0,1i_0,2
267,0,4i_0,0
267,0,3i_0,0
267,0,2i_0,1
267,0,1i_0,2
268,0,4i_0,0
268,0,3i_0,0
268,0,2i_0,2
268,0,1i_0,2
269,0,4i_0,0
269,0,3i_0,0
269,0,2i_0,1
269,0,1i_0,2
270,0,4i_0,0
270,0,3i_0,0
270,0,2i_0,1
270,0,1i_0,2
271,0,4i_0,0
271,0,3i_0,0
271,0,2i_0,1
271,0,1i_0,2
272,0,4i_0,0
272,0,3i_0,0
272,0,2i_0,1
272,0,1i_0,3
273,0,4i_0,0
273,0,3i_0,0
273,0,2i_0,1
273,0,1i_0,3
274,0,4i_0,0
274,0,3i_0,0
274,0,2i_0,1
274,0,1i_0,3
275,0,4i_0,0
275,0,3i_0,0
275,0,2i_0,1
275,0,1i_0,3
276,0,4i_0,0
276,0,3i_0,0
276,0,2i_0,1
276,0,1i_0,3
277,0,4i_0,0
277,0,3i_0,0
277,0,2i_0,1
277,0,1i_0,3
278,0,4i_0,0
278,0,3i_0,0
278,0,2i_0,1
278,0,1i_0,3
279,0,4i_0,0
279,0,3i_0,0
279,0,2i_0,1
279,0,1i_0,3
280,0,4i_0,0
280,0,3i_0,0
280,0,2i_0,1
280,0,1i_0,3
281,0,4i_0,0
281,0,3i_0,0
281,0,2i_0,1
281,0,1i_0,3
282,0,4i_0,0
282,0,3i_0,0
282,0,2i_0,1
282,0,1i_0,3
283,0,4i_0,0
283,0,3i_0,0
283,0,2i_0,1
283,0,1i_0,3
284,0,4i_0,0
284,0,3i_0,0
284,0,2i_0,0
284,0,1i_0,2
285,0,4i_0,0
285,0,3i_0,0
285,0,2i_0,0
285,0,1i_0,2
286,0,4i_0,0
286,0,3i_0,0
286,0,2i_0,0
286,0,1i_0,2
287,0,4i_0,0
287,0,3i_0,0
287,0,2i_0,0
287,0,1i_0,3
288,0,4i_0,1
288,0,3i_0,0
288,0,2i_0,0
288,0,1i_0,2
289,0,4i_0,1
289,0,3i_0,0
289,0,2i_0,0
289,0,1i_0,1
290,0,4i_0,1
290,0,3i_0,0
290,0,2i_0,0
290,0,1i_0,0
291,0,4i_0,1
291,0,3i_0,0
291,0,2i_0,0
291,0,1i_0,0
292,0,4i_0,1
292,0,3i_0,0
292,0,2i_0,0
292,0,1i_0,0
293,0,4i_0,1
293,0,3i_0,0
293,0,2i_0,0
293,0,1i_0,0
294,0,4i_0,1
294,0,3i_0,1
294,0,2i_0,0
294,0,1i_0,0
295,0,4i_0,1
295,0,3i_0,1
295,0,2i_0,0
295,0,1i_0,0
296,0,4i_0,1
296,0,3i_0,1
296,0,2i_0,0
296,0,1i_0,0
297,0,4i_0,1
297,0,3i_0,1
297,0,2i_0,0
297,0,1i_0,0
298,0,4i_0,1
298,0,3i_0,1
298,0,2i_0,0
298,0,1i_0,0
299,0,4i_0,1
299,0,3i_0,1
299,0,2i_0,0
299,0,1i_0,0
300,0,4i_0,1
300,0,3i_0,1
300,0,2i_0,0
300,0,1i_0,0
301,0,4i_0,2
301,0,3i_0,1
301,0,2i_0,0
301,0,1i_0,0
302,0,4i_0,2
302,0,3i_0,1
302,0,2i_0,0
302,0,1i_0,0
303,0,4i_0,2
303,0,3i_0,1
303,0,2i_0,0
303,0,1i_0,0
304,0,4i_0,2
304,0,3i_0,1
304,0,2i_0,0
304,0,1i_0,0
305,0,4i_0,3
305,0,3i_0,1
305,0,2i_0,0
305,0,1i_0,0
306,0,4i_0,3
306,0,3i_0,1
306,0,2i_0,0
306,0,1i_0,0
307,0,4i_0,3
307,0,3i_0,1
307,0,2i_0,0
307,0,1i_0,0
308,0,4i_0,3
308,0,3i_0,1
308,0,2i_0,0
308,0,1i_0,0
309,0,4i_0,3
309,0,3i_0,1
309,0,2i_0,0
309,0,1i_0,0
310,0,4i_0,3
310,0,3i_0,1
310,0,2i_0,0
310,0,1i_0,0
311,0,4i_0,3
311,0,3i_0,1
311,0,2i_0,0
311,0,1i_0,0
312,0,4i_0,3
312,0,3i_0,1
312,0,2i_0,0
312,0,1i_0,0
313,0,4i_0,3
313,0,3i_0,1
313,0,2i_0,0
313,0,1i_0,0
314,0,4i_0,3
314,0,3i_0,1
314,0,2i_0,0
314,0,1i_0,0
315,0,4i_0,3
315,0,3i_0,1
315,0,2i_0,0
315,0,1i_0,0
316,0,4i_0,3
316,0,3i_0,1
316,0,2i_0,0
316,0,1i_0,0
317,0,4i_0,3
